street_name,lat,lon
Pigeon Hill Road,41.86391,-72.669464
South Frontage Road,41.36531,-72.1076
Good Hill Road,41.218777,-73.36443
Saunders Drive,41.222607,-73.43226
State Highway 179,41.796097,-72.925865
Fillmore Street,41.31229,-72.89899
May Drive,41.137695,-73.45266
Ellis Road,41.2438,-72.88102
James Street,41.20086,-73.13425
Saw Mill Hill Road,41.866264,-73.12195
Philo Street,41.16956,-73.13497
Stowe Avenue,41.191696,-73.084496
Devens Street,41.657467,-72.755745
Rainbow Trail,41.827217,-72.53173
State Highway 73,41.589924,-73.097244
Pumpkin Ground Road,41.24002,-73.1336
Split Rock Drive,41.570457,-72.9775
Sedgwick Road,41.795895,-72.62292
Mahan Road,41.158062,-73.25413
Book Hill Road,41.37368,-72.40789
New Canaan Way,41.126995,-73.42358
Highland Street,41.7755,-72.63541
Jotham Road,41.591377,-73.47041
San Aborn Road,41.93385,-72.3658
West Park Avenue,41.319557,-72.95516
Tucker Avenue,41.595734,-73.08941
Mosher Street,41.528786,-72.81287
Whittlesey Drive,41.384556,-73.3976
Karen Court,41.218494,-73.19754
Eddy Lane,41.06353,-73.48775
School Road North,41.207855,-73.432014
Polly Road,41.57368,-72.20429
Valleyview Road,41.427383,-73.42439
Middle Street,41.26554,-72.93321
Partrick Road,41.15439,-73.38155
Totoket Road,41.35122,-72.81002
Breen Avenue,41.28802,-72.27575
Bruce Road,41.753838,-72.52655
Old Pine Orchard Road,41.27718,-72.8052
Duffy Street,41.930744,-71.91409
Brookwood Drive,41.303707,-72.458626
Nutmeg Lane,41.76748,-72.61302
Kaylynn Lane,41.551823,-73.48561
Silver Hill Road,41.34535,-73.101265
Wellington Road,41.775238,-72.50733
Chase Street,41.60346,-73.08284
Mcdonald Street,41.663097,-72.8734
Hart Street,41.20689,-73.20109
Rabbit Hill Road,41.172215,-73.3616
South Orange Street,41.30097,-72.92665
Cedar Acres Road,41.34377,-73.02091
Tumbell Brook Lane,41.439434,-73.42716
Clifton Street,41.287556,-72.283905
Musket Trail,41.8945,-72.80452
Topsy Drive,41.962383,-72.31504
Fairfield Rdg,41.382236,-73.432976
Kate Downing Road,41.651947,-71.90721
Dunns Lane,41.315037,-72.323364
Atwater Street Exd,41.24971,-72.86782
Wicklow Lane,41.27539,-73.091805
Mcleod Place,41.21877,-73.15182
Hidden Brook Drive,41.103714,-73.51296
Beech Street,41.346367,-72.759415
Hillcrest Road,41.226868,-73.1723
Hickory Lane Exd,41.379726,-73.06802
Duck Pond Road,41.743256,-73.22137
Alvord Street,41.805145,-73.12073
Fernwood Street,41.715427,-72.66113
East Street,41.339302,-72.18546
Lakeside Drive,41.334568,-72.68376
Brentmoor Road,41.765575,-72.59782
Butler Street,41.57192,-72.80887
Evans Passway,41.694134,-73.22089
East Main Street,41.300663,-72.76622
Clarence Street,41.79031,-73.11861
Woodward Avenue,41.995262,-72.59352
Sedgewick Avenue,41.079975,-73.47235
John Street,41.950027,-72.29873
Trolley Road,41.257282,-72.70267
Little Creek Lane,41.285763,-72.44423
South High Street,41.66627,-72.78481
Bokum Road,41.391296,-72.455444
Dixon Street,41.186443,-73.212524
Christopher Way,41.87146,-71.856064
Ashley Drive,41.831345,-72.64927
Seminole Circle,41.722374,-73.229004
International Drive,41.927887,-72.709785
South Lindsey Avenue,41.07645,-73.536026
Granger Lane,42.030773,-73.31761
Bradley Road,41.24404,-73.342514
Arthurs Court,41.26252,-73.12797
Victory Lane,41.67233,-72.704994
Verna Road,41.330894,-73.263504
Hatchett Point Road,41.288933,-72.26378
Regency Street,41.213562,-73.16923
Willow Gardens Road,41.802322,-73.1161
Legion Drive Exd,41.73423,-72.59543
Quaddick Road,41.948563,-71.84161
Ridgewood Road,41.517464,-73.20052
Steeple View Drive,41.610775,-72.770874
Clark Road,41.89695,-72.52199
Lee Drive,41.61901,-72.78058
Litchfield Road,41.639774,-73.14402
Rockmere Avenue,41.04575,-73.570206
Hickory Lane,41.622723,-72.64596
Wildewood Run,41.700325,-72.932686
Balsam Fir Road,41.857662,-72.53684
Bunker Hill Road,41.435116,-72.62179
Ferry Lane,41.118233,-73.37204
North Avenue,41.121674,-73.41029
Montgomery Street,41.564934,-73.06158
Saber Street,41.256214,-72.86801
Samuelson Road,41.24442,-73.41649
Stoddard Place,41.41217,-73.08181
Hawthorne Lane,41.839767,-72.73538
Ferndale Road,41.29661,-72.81817
Street Andrews Road,41.89412,-72.758766
Tunbridge Road,41.9082,-72.74501
Lori Ann Lane,41.624523,-72.768166
Gerdes Road,41.12344,-73.47401
Liberty Drive,41.661644,-72.358665
Downs Avenue,41.033714,-73.52973
Catherine Drive,41.449207,-72.73457
Frank Court,41.39283,-73.063385
Spring Street,41.394306,-73.06101
Marimac Road,41.684914,-72.81396
Cedar Road,41.154217,-73.29972
Algin Drive,41.529022,-73.10605
Lori Lane,41.142757,-73.3891
Donovan Court,41.499683,-73.02798
Anderson Way,41.574535,-72.543144
Hammil Drive,41.922157,-73.054115
Willard Drive,41.989544,-72.50798
Montauk Lane,41.24708,-73.1093
Summit Street,41.713703,-72.740364
Southport Green,41.13764,-73.28742
Mud Pond Road,41.676247,-73.45205
Bull Hill Road,41.9671,-71.948875
Regent Street,41.76197,-72.71238
May Street,41.65985,-72.94499
Whaling Drive,41.325512,-72.13632
Verna Field Drive,41.171677,-73.28755
Us Highway 6,41.602867,-73.12243
Us Highway 6,41.390923,-73.539894
Sundance Road,41.412,-73.44294
Gilbert Avenue,41.655872,-72.663795
Woodfield Drive,41.546574,-73.116425
Hannah Street,41.70087,-72.907616
Hampton Road,41.24412,-72.89289
Saddlebrook Boulevard,41.653736,-72.98114
Hess Drive,41.61111,-73.009254
Sherwood Road,41.56848,-73.08049
Jurovaty Road,41.717262,-72.39028
Stage Road,41.798504,-72.373566
Culver Street,41.654102,-72.71548
Farm Road,41.134056,-73.4839
Old Rte 89,41.675327,-72.23193
Condon Street,41.642403,-72.77356
Canal Path,41.72743,-72.82618
Fox Hollow,41.4237,-72.01119
Laurie Drive,42.02598,-72.564354
Jo Anne Drive,41.551476,-73.09037
Rintoul Pond Road,41.30981,-72.43749
Green Hill Road,41.33844,-72.57627
Chambers Road,41.427258,-73.4932
Pembroke Hill,41.7476,-72.83862
Blake Ter,41.13149,-73.40529
West Dolbia Hill Road,41.45198,-72.33769
Fragrant Pines Court,41.151924,-73.361595
Selleck Hill Road,41.98117,-73.43357
Lakeview Drive,41.44588,-73.444756
Rolling Hills Drive,41.91138,-73.45061
Winding Rdg,41.594334,-72.93079
Kingfisher Way,41.35107,-72.13798
Avalon Way,41.23929,-73.12938
Mountain View Drive,41.292194,-73.08978
Stonehenge Drive,41.160686,-73.53017
West Lake Avenue,41.324356,-72.73117
Old Wells Road,41.925247,-72.56674
Stott Avenue,41.577255,-72.10803
Russmar Trail,41.689827,-72.308105
Warren Street,41.302204,-72.91937
Glenville Street,41.03613,-73.66861
Talbot Avenue,41.707375,-71.880554
Paul Spring Hollow,41.71637,-72.80215
Limric Lane,41.96963,-72.65328
Huntington Drive,41.68922,-71.88516
Old Tolland Tpke,41.789402,-72.32854
Indian Trail Road,41.365982,-73.02471
North Street,41.541973,-72.80902
Berlin Avenue,41.598904,-72.87327
Haverford Lane,41.35952,-72.90633
East Litchfield Road,41.746487,-73.16846
Elm Avenue,42.01199,-71.83771
Windsor Street,41.57256,-73.064026
Old Village Lane,41.72951,-72.8983
Pine Road,41.583843,-71.95177
Macpherson Drive,41.0455,-73.620544
Shepard Avenue,41.252808,-72.89452
Lake Wind Road,41.16852,-73.54035
Carriage Drive,41.40338,-73.025055
Riverview Street,41.36114,-72.391426
Cove Street,41.335003,-72.18803
Harbor Pond Drive,41.547573,-72.7773
Trout Brook Circle,41.373203,-73.27755
Ridge Road,41.2141,-73.12902
Spring Valley Road,41.340813,-73.53768
Cowles Road,41.60643,-73.19599
Alpha Avenue,41.33881,-71.905685
North Avenue,41.680225,-72.99755
Whispering Hollow Court,41.47771,-72.932106
Farmstead Road,41.742764,-72.57841
Narragansett Trail,41.263447,-73.1013
Homestead Avenue,41.35728,-72.928986
Musket Lane,41.085236,-73.450645
Tumblebrook Road,41.326847,-73.01227
Garry Road,41.913845,-72.635445
Cranska Road,41.711346,-71.87657
Milner Avenue,41.720238,-71.87826
Francis Lane,41.28973,-72.209785
Leonard Place,41.23627,-73.20841
Mayflower Drive,41.437504,-73.38741
Comstock Trail,41.466587,-73.39233
Ayrshire Lane,41.80033,-72.813286
Four Mile River Road,41.340775,-72.26562
Hilltop Drive,41.605625,-72.15157
Gloucester Lane,41.758118,-72.76214
Clapboard Hill Road,41.150772,-73.475716
Atwater Avenue,41.331974,-73.08769
Cow Path Drive,41.098476,-73.58329
Herrick Road,41.800194,-71.96202
West Avenue,41.216263,-73.076775
Birch Road,41.998425,-72.79066
West Main Street,41.396942,-72.489365
Torpey Drive,41.776222,-72.58048
Fall Brook Park,41.791256,-71.85993
Montauk Drive,41.813744,-72.47947
Holley Street Exd,41.404945,-73.434395
Brookridge Drive,41.793045,-72.88545
Westover Road,41.07749,-73.57364
Sylvan Avenue,41.203114,-73.189735
Pleasant View Avenue,41.546566,-72.99432
Orchard Hill Lane,41.052814,-73.66691
Tatnic Road,41.77989,-71.97138
Auburn Road,41.46717,-73.5346
Hanmer Street,41.73175,-72.68049
Honey Hill Road,41.630997,-73.12651
Deer Run Trail,41.559696,-73.485466
Canterbury Lane,41.869915,-72.63736
South Shore Drive,41.776245,-73.08192
Tyler Woods,41.454823,-72.480515
Traverse Street,41.565556,-73.01938
Prospect Drive,41.033714,-73.632805
Chestnut Street,41.670033,-72.95199
Martin Street,41.41686,-73.31326
Brattle Street,41.75339,-72.726425
Apache Trail,41.17226,-73.33508
Scenic View Ter,41.326515,-73.05056
Kinney Road,41.65645,-72.34503
Agawam Avenue,41.27067,-72.35474
Old Hartford Road,41.595085,-72.39783
Florence Avenue,41.4457,-72.801254
Milton Road,41.685444,-72.89857
Sherwood Drive,41.38389,-72.87934
Ladd Road,41.92852,-72.35392
Barnes Street,41.67352,-72.95711
State Highway 66,41.719547,-72.27661
Woodside Circle,41.19032,-73.22462
Pamela Avenue,41.36546,-72.06176
Capitol Boulevard,41.648438,-72.66535
Webster Road,41.052944,-73.50701
Seeley Road,41.224274,-73.422104
Cherry Hill,41.422817,-72.44483
Founders Way,41.230125,-73.060776
Prospect Avenue,41.31246,-73.09173
Loveland Road,41.390606,-73.18911
College Street,41.284035,-72.35068
Oakville Avenue,41.5792,-73.08095
Heritage Drive,41.834984,-72.55772
Windermere Avenue,41.874973,-72.48242
Walkley Road,41.76594,-72.72649
Cliff Street,41.87289,-72.44954
Aspen Circle,41.23623,-73.05444
State Highway 638,41.37098,-72.105606
Abbe Road,41.950016,-72.53506
Rosinoff Place,41.19194,-73.20356
Oakwood Drive,41.785915,-73.07041
Ives Xing,41.669342,-73.049255
Chapman Avenue,41.17752,-73.23437
Forest Street,41.16451,-73.197914
Morning Glory Lane,41.22585,-73.27195
Mackenzie Willow Ter,41.55856,-72.87645
Liberty Street,41.28618,-72.28059
Glen Hollow Drive,41.35182,-73.20782
Tunxis Avenue Exd,41.889687,-72.74694
Palmer Circle,41.058258,-73.577805
Avenue East,41.43819,-73.05671
Field Street,41.66033,-72.850624
Shaker Road,42.00939,-72.54084
Bitgood Road,41.596214,-71.9238
Long Meadow Court,41.052143,-73.58257
Hine Street,41.274273,-72.9399
Burke Xing,41.75974,-72.87233
Old Deep River Road,41.35694,-72.42015
Sunset Drive,42.01305,-72.59477
Old Oak Road,41.785408,-72.768364
Windwood Drive,41.60792,-72.66827
Lake Avenue,41.389378,-73.46982
Daggett Drive,41.54587,-72.76813
Gorman Street,41.709415,-71.87824
Washington Trail,41.444675,-72.75739
Meadow Drive,41.044918,-73.5989
Hope Street,41.160717,-73.22058
Harbor Point Road,41.040436,-73.542786
Sanrico Drive,41.80757,-72.50746
Harry Truman Opas,41.669334,-72.77771
Scherer Court,41.133728,-73.378624
Hickory Hill Road,41.782578,-72.81666
Melville Avenue,41.513306,-72.821175
Armstrong Court,41.111347,-73.40262
Douglas Road,41.802128,-72.97254
Deer Lane,41.527916,-73.472664
Brickhouse Road,41.801968,-71.80526
Pettee Street,41.96577,-73.43804
Sleu Road,41.40333,-72.391975
Ruth Hill Road,41.443413,-72.48719
Myrtle Street,41.91941,-71.91248
Charing Road,41.83773,-72.52172
Brookside Drive,41.17778,-73.2653
Long Island View Road,41.21623,-73.030365
Brighton Way,41.80226,-72.895805
Trotta Lane,41.97602,-73.42097
Hewitt Court,41.180813,-73.15982
Harvard Road,41.474434,-73.44141
Nathaniel Lyon Memorial Park,41.846775,-72.08243
Lynn Avenue,41.569996,-72.86502
Spring Brook Road,41.454445,-72.850845
Heatherfield Drive,41.26555,-73.20014
Wallingford Road,41.47453,-72.708664
Taft Circle,41.605537,-73.13159
North Lake Shore Drive,41.48112,-73.43945
Winterberry Road,41.40154,-72.71006
Ives Avenue,41.515087,-72.75882
Charlie South Circle,41.417915,-73.272125
Dogwood Road,41.840733,-72.386475
Plum Lane,41.375942,-72.07201
Jashua Town Road,41.52952,-73.08012
Setting Sun Trail,41.89694,-72.442154
Taylor Road,41.94371,-71.81689
Cimarron Road,41.559437,-72.70768
Laurel Crest Drive,41.329865,-72.133
Us Highway 5,41.760307,-72.64468
Loop Road West,41.755627,-72.62626
Florida Road,41.275833,-73.45029
Eleven O Clock Road,41.207115,-73.300644
Edwards Road,41.499615,-72.9085
Kellers Farm Road,41.258984,-73.29398
Chandler School Road,42.008415,-71.96315
Pinewood Circle,41.383812,-73.46484
Pine Street,41.388336,-71.84626
Copper Beech Drive,41.495327,-72.87955
Gibbs Xing,41.50479,-72.12739
Cedar Grove Ter Exd,41.336002,-72.39689
Sunset Trail,41.452625,-73.523186
State Highway 315,41.896072,-72.78756
Sunnyside Road Exd,41.560345,-72.121124
North Street,41.721745,-72.208565
Tunnel Road,41.66624,-72.98899
Merrimac Drive,41.26205,-73.2499
Brown Street,41.55516,-73.0374
South Britain Road,41.45725,-73.233864
Airport Svc Road,41.929596,-72.685036
Harvard Ter,41.422775,-72.084755
Harding Street,41.234386,-72.975494
Hickory Lane,41.43356,-73.27
Bluebird Drive,41.412468,-72.06209
Main Street,41.902855,-72.46838
Anderson Road,41.99582,-72.91544
Newton Street,41.28741,-72.87275
Rainbow Drive,41.43741,-72.14078
Marks Place,41.535385,-72.869225
Middletown Avenue,41.281696,-72.39804
Old Mill Road,41.09219,-73.66786
Mountain Road,41.992607,-72.69746
State Highway 8,41.922047,-73.05976
Maple Place,41.55372,-72.64098
Hitchcock Lane,41.815384,-72.84328
Idleview Drive,41.507965,-73.09184
Us Highway 6,41.748997,-72.71688
Kendall Mountain Road,41.913868,-72.361206
Gordon Street,41.124813,-73.43264
Crane Road,41.047523,-73.48109
Willow Lane,41.294178,-72.515045
Norton Hill Road,41.944103,-73.40736
Cream Hill Road,41.875793,-73.337135
Stein Lane,41.9934,-73.33182
Palmer Road,41.567207,-72.27914
Fox Run Road,41.29338,-73.41237
James Vincent Drive,41.325634,-72.545204
Cannon Ridge Drive,41.59284,-73.12876
Us Highway 6,41.66639,-73.072975
Kettle Creek Lane,41.34098,-73.2005
Sunny Ridge Road,41.63305,-73.21119
Sand Hill Road,41.949287,-72.0643
Booth Hill Road,41.26885,-73.17393
Tall Pines Drive,41.42584,-73.098946
Raquel Drive,41.450565,-73.438225
North Farms Road,41.485176,-72.78614
Lakeside Drive Exd,41.33738,-73.48911
Winthrop Drive,41.69996,-71.87748
Butlertown Road,41.407036,-72.1956
Beach Road,41.50247,-72.411125
Pinecrest Road,41.30624,-73.02525
Shore Drive,41.49631,-73.465836
Research Drive,41.1725,-73.15571
North Main Street,41.79552,-72.53659
Joffre Street,41.316143,-72.862114
Hemlock Circle,41.307404,-72.51911
Crestview Drive,41.490334,-73.40116
Boxwood Drive,41.559425,-72.880356
Sweetbriar Road,41.2616,-73.16993
Ridgewood Drive,41.727226,-72.222244
Silver Brook Road,41.260857,-73.00741
Gillettes Lane,41.55734,-72.35816
Saxon Road,41.37122,-73.431435
Christiano Street,41.045986,-73.594444
Hudson Street,41.61736,-72.750534
Huron Street,41.187378,-73.16974
Albany Avenue,41.78605,-72.73736
Hatch Road,41.55176,-73.380775
Graveline Avenue,41.544193,-72.82575
Hunters Mountain Road,41.460827,-73.09166
Church Street,41.307156,-72.92493
Judd Drive,41.353592,-72.84904
Woodlawn Avenue,41.347942,-72.13902
Bulkeley Avenue,41.754875,-72.71311
White Street,41.188095,-73.16911
Gilbert Street,41.300877,-72.93411
Mendingwall Circle,41.368015,-72.62543
Adelaide Avenue,41.564835,-73.06464
Clark Street,41.81764,-72.56774
Mckinley Road,41.544308,-72.9286
Garfield Street,41.793053,-73.11426
Orchard Avenue,41.654102,-72.74449
Short Street,41.6842,-73.00356
Partridge Road,41.365147,-73.022736
State Highway 66,41.53233,-72.73579
Pine Woods Road,41.467773,-71.80427
Mccook Place,41.32175,-72.19817
Bramble Lane,41.03541,-73.580795
Cranston Street,41.331882,-72.87036
Matthews Street,41.19767,-73.099976
Gifford Lane,41.553135,-72.14306
Adam Hill Road,41.86646,-72.65853
Argus Lane,41.28396,-73.23781
Sawmill Road,41.99345,-72.802826
Reynolds Street,41.599545,-73.12055
County Street,41.318096,-72.93891
Park Drive,41.765434,-72.126915
Mohawk Drive,41.747845,-72.88499
Sandgate Court,41.98287,-72.66386
River Walk Drive,41.779484,-71.91915
Bonner Street,41.748127,-72.70416
Baker Road,41.482296,-72.32673
Pond Place,41.59752,-72.68905
Sterling Place,41.390842,-72.94002
High View Ter,41.486984,-73.498184
Hoseye Coach Road,41.38809,-73.24614
Inwood Road,41.343468,-72.66459
Oakland Court,41.55626,-72.781075
Middleway East,41.538837,-73.07432
Stepney Circle,41.655437,-72.63871
Lake Drive,41.08028,-73.515144
Hillside Avenue,41.365284,-73.08397
Kingston Drive,41.752518,-72.57825
State Highway 15,41.46937,-72.82281
Wrights Road,41.45273,-71.9325
Union Street,41.45167,-72.823326
Ramsgate Lane,41.94772,-73.03615
Edgewood Street,41.9601,-72.30325
Norholt Drive,41.166447,-73.496475
B And B Street,41.805286,-71.9041
Clinton Street,41.673904,-72.80322
Hawthorne Way,41.80771,-72.808365
Autumn Ridge Drive,41.195923,-73.4143
State Highway 185,41.797302,-72.72193
Blacks Road,41.538918,-72.88043
Comanche Road,41.734966,-72.63576
Mid River Run Road,41.100758,-73.561775
Maude Circle,41.83512,-72.656586
Whispering Pines Drive,41.503246,-72.79695
Shirley Street,41.114372,-73.433815
Hickory Street,41.41206,-73.44581
Erin Street Exd,41.565353,-72.66067
Preston Street,41.781986,-72.588036
Pine Ledge Trail,41.46188,-72.65427
Huntington Street,41.77241,-72.69123
Spruce Street,41.690037,-72.74281
Old Cne Road,41.9543,-73.45756
Ocean Avenue,41.31596,-72.098076
Saint James Street,41.356453,-72.92917
Valley Avenue,41.212864,-73.2043
Chicken Hill Lane,41.568813,-73.39751
School Street,41.329437,-71.90532
Cross Street,41.552307,-72.66102
Richardson Hill Road,41.534306,-71.901924
Clearview Court,41.60082,-72.85784
Roseland Park Road,41.95407,-71.95956
Fort Hill Court,41.346245,-72.02359
Bateman Way,41.03751,-73.540764
Joliet Court,41.341606,-72.02615
Spring House Road,41.173027,-73.276726
Richmond Avenue,41.686134,-72.79027
Pent Highway,41.140488,-73.272545
Lakeside Avenue,41.542923,-72.65459
Ledgebrook Lane,41.56959,-72.67668
Halloween Boulevard,41.04887,-73.52711
Robin Road,41.570766,-72.40896
Tatcher Road,41.976704,-71.89749
7Th Street,41.32553,-73.0929
Bissell Road,41.76316,-72.3112
First Stamford Place,41.0452,-73.547485
Eliot Place,41.14823,-73.248215
Tunxis Road,41.908703,-72.76074
Augusta Drive,41.47309,-73.101265
Grosset Road,41.02108,-73.58163
Carriage Drive,41.274952,-73.02542
Denver Court,41.17453,-73.21223
Elmwood Way,41.291595,-72.514595
Hemlock Road,41.474365,-72.96296
Colt Highway Cutoff,41.70789,-72.84136
Mount Riga Road,41.99244,-73.43707
State Highway 539,41.995388,-72.88951
Anne Avenue,41.40795,-73.046074
Rockview Drive,41.0332,-73.632225
Fieldcrest Drive,41.620705,-72.85575
Grove Street,42.026432,-73.33737
Stafford Road,41.781544,-72.281
Bainbridge Boulevard,41.380043,-73.42665
Ballouville Road,41.872974,-71.86278
George Street,41.715538,-72.178566
Hillside Drive,41.47649,-73.493195
Derry Hill Road,41.45964,-72.09321
Chestnut Street,41.154686,-73.24429
Leonard Road,41.519924,-73.10658
Arnolds Lane,41.713074,-72.22391
Remus Road,41.45915,-72.91378
Old Ocean Avenue,41.247208,-72.96571
Wepawaug Road,41.31946,-73.028534
State Highway 89,41.79802,-72.178406
Us Highway 1,41.345173,-72.01222
Forest Lane,41.861893,-72.828735
Bank Street,41.052586,-73.53955
Barksdale Road,41.79291,-72.761055
Sponheimer Drive,41.385513,-73.05675
Derby Avenue,41.310787,-72.94961
Adenas Walk,41.71925,-72.57353
Bonemill Road,41.8116,-72.292305
Fawn Hill Road,41.426502,-73.076164
Highview Avenue,41.119667,-73.40124
Kenneth Dooley Drive,41.5884,-72.72562
Kipling Street,41.57909,-73.03434
South River Street,41.996204,-72.60361
Fire Tower Road,41.88955,-72.052574
Oleary Drive,41.7709,-72.55163
Circle Road,41.082478,-73.4554
State Highway 45,41.803642,-73.38322
North Main Street,41.466824,-72.81171
